Taxa_NCBI,domain,kingdom,phylum,class,order,family,genus,subgenus,species,subspecies,varietas,forma
354530,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Zanthoxylum,NA,Zanthoxylum schinifolium,NA,NA,NA
67937,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Zanthoxylum,NA,NA,NA,NA,NA
66205,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,NA,Acer campestre,NA,NA,NA
66207,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,NA,Acer circinatum,NA,NA,NA
99155,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,NA,Acer fabri,NA,NA,NA
291211,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,NA,Acer monspessulanum,Acer monspessulanum subsp. monspessulanum,NA,NA
168566,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,NA,Acer monspessulanum,NA,NA,NA
4023,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,NA,Acer negundo,NA,NA,NA
47964,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,NA,Acer pictum,Acer pictum subsp. okamotoanum,NA,NA
290845,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,NA,Acer pictum,NA,NA,NA
4025,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,NA,Acer platanoides,NA,NA,NA
45314,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,NA,Acer rubrum,NA,NA,NA
4024,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,NA,Acer saccharum,NA,NA,NA
873093,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,NA,Acer wilsonii,NA,NA,NA
4022,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,NA,NA,NA,NA,NA
43364,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Aesculus,NA,Aesculus hippocastanum,NA,NA,NA
201005,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Allophylus,NA,Allophylus cobbe,NA,NA,NA
259381,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Blighia,NA,Blighia sapida,NA,NA,NA
681430,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,NA,Cupania seemannii,NA,NA,NA
289800,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,NA,NA,NA,NA,NA
128017,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Dimocarpus,NA,Dimocarpus longan,NA,NA,NA
43782,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Dipteronia,NA,Dipteronia sinensis,NA,NA,NA
151065,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Dodonaea,NA,Dodonaea viscosa,NA,NA,NA
1081629,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Lepisanthes,NA,Lepisanthes tetraphylla,NA,NA,NA
151069,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Litchi,NA,Litchi chinensis,NA,NA,NA
597318,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Matayba,NA,Matayba arborescens,NA,NA,NA
291018,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Matayba,NA,NA,NA,NA,NA
557013,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Mischocarpus,NA,Mischocarpus pentapetalus,NA,NA,NA
1195013,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Pancovia,NA,Pancovia laurentii,NA,NA,NA
392747,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Paullinia,NA,Paullinia cupana,NA,NA,NA
171222,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Sapindus,NA,Sapindus saponaria,NA,NA,NA
290996,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Schleichera,NA,Schleichera oleosa,NA,NA,NA
124986,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Serjania,NA,NA,NA,NA,NA
2807057,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Stadtmannia,NA,NA,NA,NA,NA
1504218,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Thinouia,NA,NA,NA,NA,NA
99658,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Xanthoceras,NA,Xanthoceras sorbifolium,NA,NA,NA
1195022,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Sapindaceae,Zanha,NA,Zanha golungensis,NA,NA,NA
2768810,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Simaroubaceae,Ailanthus,NA,Ailanthus altissimus,NA,NA,NA
459110,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Simaroubaceae,Ailanthus,NA,Ailanthus triphysus,NA,NA,NA
210348,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Simaroubaceae,Brucea,NA,Brucea javanica,NA,NA,NA
458531,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Simaroubaceae,Eurycoma,NA,Eurycoma longifolia,NA,NA,NA
459148,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Simaroubaceae,Homalolepis,NA,Homalolepis cedron,NA,NA,NA
210334,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Simaroubaceae,Picrasma,NA,Picrasma quassioides,NA,NA,NA
459167,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Simaroubaceae,Quassia,NA,Quassia africana,NA,NA,NA
43725,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Simaroubaceae,Quassia,NA,Quassia amara,NA,NA,NA
101569,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Sapindales,Simaroubaceae,Simarouba,NA,Simarouba amara,NA,NA,NA
63359,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Altingiaceae,Liquidambar,NA,Liquidambar formosana,NA,NA,NA
4400,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Altingiaceae,Liquidambar,NA,Liquidambar styraciflua,NA,NA,NA
13413,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Cercidiphyllaceae,Cercidiphyllum,NA,Cercidiphyllum japonicum,NA,NA,NA
1713640,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Adromischus,NA,Adromischus cristatus,NA,NA,NA
22994,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Aeonium,NA,NA,NA,NA,NA
2665689,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,NA,Crassula argentea,NA,NA,NA
91082,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Crassula,NA,Crassula rupestris,NA,NA,NA
2283001,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Echeveria,NA,Echeveria pulvinata,NA,Echeveria pulvinata var. leucotricha,NA
202969,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Hylotelephium,NA,Hylotelephium erythrostictum,NA,NA,NA
91097,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Hylotelephium,NA,Hylotelephium telephium,NA,NA,NA
117962,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Kalanchoe,NA,Kalanchoe arborescens,NA,NA,NA
84209,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Kalanchoe,NA,Kalanchoe delagoensis,NA,NA,NA
80903,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Kalanchoe,NA,Kalanchoe linearifolia,NA,NA,NA
202985,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Orostachys,NA,Orostachys japonica,NA,NA,NA
3002674,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Petrosedum,NA,Petrosedum forsterianum,NA,NA,NA
202991,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Phedimus,NA,Phedimus spurius,NA,NA,NA
904691,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Phedimus,NA,Phedimus takesimensis,NA,NA,NA
203008,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Rhodiola,NA,Rhodiola kirilowii,NA,NA,NA
203015,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Rhodiola,NA,Rhodiola rosea,NA,NA,NA
23029,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sedum,NA,Sedum album,NA,NA,NA
91155,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Crassulaceae,Sempervivum,NA,Sempervivum tectorum,NA,NA,NA
627609,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Cynomoriaceae,Cynomorium,NA,Cynomorium songaricum,NA,NA,NA
1008903,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Daphniphyllaceae,Daphniphyllum,NA,Daphniphyllum oldhamii,NA,NA,NA
134913,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,NA,Ribes alpinum,NA,NA,NA
175189,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,NA,Ribes cereum,NA,NA,NA
208494,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,NA,Ribes cynosbati,NA,NA,NA
175219,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,NA,Ribes montigenum,NA,NA,NA
78511,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,NA,Ribes nigrum,NA,NA,NA
135518,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,NA,Ribes uva-crispa,NA,NA,NA
451700,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Hamamelidaceae,Corylopsis,NA,Corylopsis multiflora,NA,NA,NA
63357,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Hamamelidaceae,Hamamelis,NA,Hamamelis vernalis,NA,NA,NA
4397,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Hamamelidaceae,Hamamelis,NA,Hamamelis virginiana,NA,NA,NA
79783,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Hamamelidaceae,Loropetalum,NA,Loropetalum chinense,NA,Loropetalum chinense var. rubrum,NA
64118,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Hamamelidaceae,Loropetalum,NA,Loropetalum chinense,NA,NA,NA
108596,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Iteaceae,Itea,NA,Itea japonica,NA,NA,NA
40698,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Paeoniaceae,Paeonia,NA,Paeonia anomala,NA,NA,NA
40707,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Paeoniaceae,Paeonia,NA,Paeonia delavayi,NA,NA,NA
35924,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Paeoniaceae,Paeonia,NA,Paeonia lactiflora,NA,NA,NA
45171,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Paeoniaceae,Paeonia,NA,Paeonia suffruticosa,NA,NA,NA
13625,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Paeoniaceae,Paeonia,NA,NA,NA,NA,NA
885526,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Bergenia,NA,Bergenia crassifolia,NA,Bergenia crassifolia var. cordifolia,NA
43368,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Heuchera,NA,Heuchera sanguinea,NA,NA,NA
182070,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Saxifraga,NA,Saxifraga stolonifera,NA,NA,NA
61222,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Saxifragales,Saxifragaceae,Tiarella,NA,Tiarella polyphylla,NA,NA,NA
142579,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Bonamia,NA,NA,NA,NA,NA
267557,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,Cuscuta subgen. Grammica,Cuscuta chinensis,NA,NA,NA
1603722,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Erycibe,NA,Erycibe obtusifolia,NA,NA,NA
89639,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,NA,Ipomoea asarifolia,NA,NA,NA
4120,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,NA,Ipomoea batatas,NA,NA,NA
89650,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,NA,Ipomoea lobata,NA,NA,NA
139741,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,NA,Ipomoea nervosa,NA,NA,NA
35883,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,NA,Ipomoea nil,NA,NA,NA
4121,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,NA,Ipomoea purpurea,NA,NA,NA
89660,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,NA,Ipomoea quamoclit,NA,NA,NA
89664,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,NA,Ipomoea tricolor,NA,NA,NA
35885,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,NA,Ipomoea triloba,NA,NA,NA
4119,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Convolvulaceae,Ipomoea,NA,NA,NA,NA,NA
33113,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Atropa,NA,Atropa belladonna,NA,NA,NA
310462,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Browallia,NA,Browallia americana,NA,NA,NA
905076,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Brugmansia,NA,Brugmansia suaveolens,NA,NA,NA
1035550,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Brunfelsia,NA,Brunfelsia grandiflora,NA,NA,NA
4072,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,NA,Capsicum annuum,NA,NA,NA
33114,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,NA,Capsicum baccatum,NA,NA,NA
80379,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,NA,Capsicum chinense,NA,NA,NA
4073,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,NA,Capsicum frutescens,NA,NA,NA
4071,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,NA,NA,NA,NA,NA
35625,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Datura,NA,Datura metel,NA,NA,NA
4076,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Datura,NA,Datura stramonium,NA,NA,NA
4079,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Hyoscyamus,NA,Hyoscyamus niger,NA,NA,NA
112863,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Lycium,NA,Lycium barbarum,NA,NA,NA
112883,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Lycium,NA,Lycium chinense,NA,NA,NA
24646,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Lycium,NA,NA,NA,NA,NA
33118,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicandra,NA,Nicandra physalodes,NA,NA,NA
4087,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,NA,Nicotiana alata,NA,NA,NA
49451,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,NA,Nicotiana attenuata,NA,NA,NA
4100,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,NA,Nicotiana benthamiana,NA,NA,NA
4090,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,NA,Nicotiana glauca,NA,NA,NA
118703,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,NA,Nicotiana megalosiphon,NA,NA,NA
200313,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,NA,Nicotiana occidentalis,NA,NA,NA
4093,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,NA,Nicotiana rustica,NA,NA,NA
4096,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,NA,Nicotiana sylvestris,NA,NA,NA
4097,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,NA,Nicotiana tabacum,NA,NA,NA
4098,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Nicotiana,NA,Nicotiana tomentosiformis,NA,NA,NA
33119,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Petunia,NA,Petunia axillaris,NA,NA,NA
323115,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Petunia,NA,Petunia exserta,NA,NA,NA
4102,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Petunia,NA,Petunia x hybrida,NA,NA,NA
113208,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,NA,Physalis angulata,NA,NA,NA
126903,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,NA,Physalis peruviana,NA,NA,NA
24663,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Physalis,NA,NA,NA,NA,NA
221162,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Scopolia,NA,Scopolia japonica,NA,NA,NA
376710,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum subgen. Lycopersicon,Solanum arcanum,NA,NA,NA
4083,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum subgen. Lycopersicon,Solanum chilense,NA,NA,NA
62890,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum subgen. Lycopersicon,Solanum habrochaites,NA,NA,NA
4081,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum subgen. Lycopersicon,Solanum lycopersicum,NA,NA,NA
28526,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum subgen. Lycopersicon,Solanum pennellii,NA,NA,NA
4082,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum subgen. Lycopersicon,Solanum peruvianum,NA,NA,NA
4084,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum subgen. Lycopersicon,Solanum pimpinellifolium,NA,NA,NA
109975,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum americanum,NA,NA,NA
205530,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum aphyodendron,NA,NA,NA
2072293,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum argenteum,NA,NA,NA
681489,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum asperum,NA,NA,NA
45843,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum betaceum,NA,NA,NA
147425,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum bulbocastanum,NA,NA,NA
2598621,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum caavurana,NA,NA,NA
205536,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum capsicoides,NA,NA,NA
2598623,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum cladotrichum,NA,NA,NA
348168,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum clandestinum,NA,NA,NA
4109,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum commersonii,NA,NA,NA
45834,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum dulcamara,NA,NA,NA
1097630,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum erythracanthum,NA,NA,NA
1879238,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum heteracanthum,NA,NA,NA
227722,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum lasiocarpum,NA,NA,NA
115666,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum macrocarpon,NA,NA,NA
2801115,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum maturecalvans,NA,NA,NA
4111,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum melongena,NA,NA,NA
4112,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum nigrum,NA,NA,NA
205569,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum ochrophyllum,NA,NA,NA
50273,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum pinnatisectum,NA,NA,NA
2072294,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum pseudoquina,NA,NA,NA
227725,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum quitoense,NA,NA,NA
1879252,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum sakhanii,NA,NA,NA
227721,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum sessiliflorum,NA,NA,NA
205583,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum stramoniifolium,NA,NA,NA
2072295,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum swartzianum,NA,NA,NA
4113,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum tuberosum,NA,NA,NA
2746968,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum umbelliferum,NA,NA,NA
315347,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,Solanum verrucosum,NA,NA,NA
4107,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,NA,NA,NA,NA,NA
126910,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Withania,NA,Withania somnifera,NA,NA,NA
4407,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Trochodendrales,Trochodendraceae,Trochodendron,NA,Trochodendron aralioides,NA,NA,NA
1755451,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Ampelocissus,NA,Ampelocissus arachnoidea,NA,NA,NA
714442,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Ampelopsis,NA,Ampelopsis japonica,NA,NA,NA
149356,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Causonis,NA,Causonis trifolia,NA,NA,NA
345108,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Cissus,NA,Cissus repanda,NA,NA,NA
416102,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Cissus,NA,Cissus rotundifolia,NA,NA,NA
289665,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Cissus,NA,Cissus verticillata,NA,NA,NA
1006109,Eukaryota,Viridiplantae,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Tetrastigma,NA,Tetrastigma cruciatum,NA,NA,NA
