basefilename	cluster_scan	dataset_id	filename	metadata
G84748_BD9_01_35242.mzML	124451	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84748_BD9_01_35242.mzML	 
G84748_BD9_01_35242.mzML	124451	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84748_BD9_01_35242.mzML	 
G84747_BF11_01_35279.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84747_BF11_01_35279.mzML	 
G84747_BF11_01_35279.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84747_BF11_01_35279.mzML	 
G84744_BG2_01_35282.mzML	124411	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84744_BG2_01_35282.mzML	 
G84744_BG2_01_35282.mzML	124411	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84744_BG2_01_35282.mzML	 
G84743_RD5_01_35124.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84743_RD5_01_35124.mzML	 
G84743_RD5_01_35124.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84743_RD5_01_35124.mzML	 
G84742_RD7_01_35127.mzML	124558	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84742_RD7_01_35127.mzML	 
G84742_RD7_01_35127.mzML	124558	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84742_RD7_01_35127.mzML	 
G84741_RG3_01_35398.mzML	124493	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84741_RG3_01_35398.mzML	 
G84741_RG3_01_35398.mzML	124493	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84741_RG3_01_35398.mzML	 
G84740_RH5_01_35752.mzML	124460	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84740_RH5_01_35752.mzML	 
G84740_RH5_01_35752.mzML	124460	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84740_RH5_01_35752.mzML	 
G84738_BF10_01_35278.mzML	124430	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84738_BF10_01_35278.mzML	 
G84738_BF10_01_35278.mzML	124430	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84738_BF10_01_35278.mzML	 
G84737_RB8_01_35100.mzML	124406	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84737_RB8_01_35100.mzML	 
G84737_RB8_01_35100.mzML	124406	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84737_RB8_01_35100.mzML	 
G84736_rerun_BF5_01_35836.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84736_rerun_BF5_01_35836.mzML	 
G84736_rerun_BF5_01_35836.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84736_rerun_BF5_01_35836.mzML	 
G84735_RH8_01_35755.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84735_RH8_01_35755.mzML	 
G84735_RH8_01_35755.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84735_RH8_01_35755.mzML	 
G84734_RF10_01_35160.mzML	124407	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84734_RF10_01_35160.mzML	 
G84734_RF10_01_35160.mzML	124407	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84734_RF10_01_35160.mzML	 
G84732_BF7_01_35275.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84732_BF7_01_35275.mzML	 
G84732_BF7_01_35275.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84732_BF7_01_35275.mzML	 
G84731_RE7_01_35484.mzML	124609	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84731_RE7_01_35484.mzML	 
G84731_RE7_01_35484.mzML	124609	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84731_RE7_01_35484.mzML	 
G84728_RB9_01_35446.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84728_RB9_01_35446.mzML	 
G84728_RB9_01_35446.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84728_RB9_01_35446.mzML	 
G84727_BC9_01_35229.mzML	124428	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84727_BC9_01_35229.mzML	 
G84727_BC9_01_35229.mzML	124428	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84727_BC9_01_35229.mzML	 
G84726_RC6_01_35456.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84726_RC6_01_35456.mzML	 
G84726_RC6_01_35456.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84726_RC6_01_35456.mzML	 
G84725_RF4_01_35494.mzML	124407	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84725_RF4_01_35494.mzML	 
G84725_RF4_01_35494.mzML	124407	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84725_RF4_01_35494.mzML	 
G84724_RD3_01_35122.mzML	124406	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84724_RD3_01_35122.mzML	 
G84724_RD3_01_35122.mzML	124406	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84724_RD3_01_35122.mzML	 
G84723_RB12_01_35449.mzML	124555	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84723_RB12_01_35449.mzML	 
G84723_RB12_01_35449.mzML	124555	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84723_RB12_01_35449.mzML	 
G84720_RC3_01_35453.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84720_RC3_01_35453.mzML	 
G84720_RC3_01_35453.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84720_RC3_01_35453.mzML	 
G84719_RA6_01_35431.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84719_RA6_01_35431.mzML	 
G84719_RA6_01_35431.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84719_RA6_01_35431.mzML	 
G84717_BC10_01_35569.mzML	124598	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84717_BC10_01_35569.mzML	 
G84717_BC10_01_35569.mzML	124598	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84717_BC10_01_35569.mzML	 
G84716_RE2_01_35711.mzML	124430	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84716_RE2_01_35711.mzML	 
G84716_RE2_01_35711.mzML	124430	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84716_RE2_01_35711.mzML	 
G84715_BB10_01_35557.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84715_BB10_01_35557.mzML	 
G84715_BB10_01_35557.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84715_BB10_01_35557.mzML	 
G84714_RH11_01_35528.mzML	124408	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84714_RH11_01_35528.mzML	 
G84714_RH11_01_35528.mzML	124408	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84714_RH11_01_35528.mzML	 
G84711_BE10_01_35599.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84711_BE10_01_35599.mzML	 
G84711_BE10_01_35599.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84711_BE10_01_35599.mzML	 
G84708_BC11_01_35570.mzML	124408	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84708_BC11_01_35570.mzML	 
G84708_BC11_01_35570.mzML	124408	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84708_BC11_01_35570.mzML	 
G84707_RF10_01_35500.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84707_RF10_01_35500.mzML	 
G84707_RF10_01_35500.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84707_RF10_01_35500.mzML	 
G84706_RD8_01_35702.mzML	124470	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84706_RD8_01_35702.mzML	 
G84706_RD8_01_35702.mzML	124470	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84706_RD8_01_35702.mzML	 
G84705_RA7_01_35663.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84705_RA7_01_35663.mzML	 
G84705_RA7_01_35663.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84705_RA7_01_35663.mzML	 
G84704_RB8_01_35445.mzML	124430	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84704_RB8_01_35445.mzML	 
G84704_RB8_01_35445.mzML	124430	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84704_RB8_01_35445.mzML	 
G84703_BG2_01_35791.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84703_BG2_01_35791.mzML	 
G84703_BG2_01_35791.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84703_BG2_01_35791.mzML	 
G84702_RD12_01_35706.mzML	124427	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84702_RD12_01_35706.mzML	 
G84702_RD12_01_35706.mzML	124427	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84702_RD12_01_35706.mzML	 
G84701_RF11_01_35501.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84701_RF11_01_35501.mzML	 
G84701_RF11_01_35501.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84701_RF11_01_35501.mzML	 
G84700_BE2_01_35588.mzML	124415	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84700_BE2_01_35588.mzML	 
G84700_BE2_01_35588.mzML	124415	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84700_BE2_01_35588.mzML	 
G84699_RC9_01_35459.mzML	124568	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84699_RC9_01_35459.mzML	 
G84699_RC9_01_35459.mzML	124568	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84699_RC9_01_35459.mzML	 
G84698_RA11_01_35436.mzML	124408	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84698_RA11_01_35436.mzML	 
G84698_RA11_01_35436.mzML	124408	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84698_RA11_01_35436.mzML	 
G84697_RG8_01_35512.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84697_RG8_01_35512.mzML	 
G84697_RG8_01_35512.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84697_RG8_01_35512.mzML	 
G84696_RE5_01_35482.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84696_RE5_01_35482.mzML	 
G84696_RE5_01_35482.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84696_RE5_01_35482.mzML	 
G84695_BH11_01_35648.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84695_BH11_01_35648.mzML	 
G84695_BH11_01_35648.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84695_BH11_01_35648.mzML	 
G84693_RE4_01_35481.mzML	124408	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84693_RE4_01_35481.mzML	 
G84693_RE4_01_35481.mzML	124408	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84693_RE4_01_35481.mzML	 
G84691_RD2_01_35464.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84691_RD2_01_35464.mzML	 
G84691_RD2_01_35464.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84691_RD2_01_35464.mzML	 
G84690_RF6_01_35496.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84690_RF6_01_35496.mzML	 
G84690_RF6_01_35496.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84690_RF6_01_35496.mzML	 
G84689_RD3_01_35465.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84689_RD3_01_35465.mzML	 
G84689_RD3_01_35465.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84689_RD3_01_35465.mzML	 
G84688_BF11_01_35612.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84688_BF11_01_35612.mzML	 
G84688_BF11_01_35612.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84688_BF11_01_35612.mzML	 
G84687_BC4_01_35563.mzML	124406	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84687_BC4_01_35563.mzML	 
G84687_BC4_01_35563.mzML	124406	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84687_BC4_01_35563.mzML	 
G84686_RF9_01_35499.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84686_RF9_01_35499.mzML	 
G84686_RF9_01_35499.mzML	124405	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84686_RF9_01_35499.mzML	 
G84685_BB7_01_35554.mzML	124508	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84685_BB7_01_35554.mzML	 
G84685_BB7_01_35554.mzML	124508	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84685_BB7_01_35554.mzML	 
G84684_RC8_01_35458.mzML	124406	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84684_RC8_01_35458.mzML	 
G84684_RC8_01_35458.mzML	124406	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84684_RC8_01_35458.mzML	 
G84683_BE8_01_35597.mzML	124642	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84683_BE8_01_35597.mzML	 
G84683_BE8_01_35597.mzML	124642	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84683_BE8_01_35597.mzML	 
G84682_BE6_01_35592.mzML	124408	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples/G84682_BE6_01_35592.mzML	 
G84682_BE6_01_35592.mzML	124408	MSV000083689	f.MSV000083689/ccms_peak/data_mzxml/samples_fecal/G84682_BE6_01_35592.mzML	 
S95_RA8_01_42150.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S95_RA8_01_42150.mzML	 
S94_RA7_01_42149.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S94_RA7_01_42149.mzML	 
S90_RA3_01_42145.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S90_RA3_01_42145.mzML	 
S82_BH6_01_42133.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S82_BH6_01_42133.mzML	 
S80_BH4_01_42131.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S80_BH4_01_42131.mzML	 
S78_BH2_01_42129.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S78_BH2_01_42129.mzML	 
S75_BG10_01_42124.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S75_BG10_01_42124.mzML	 
S72_BG7_01_42121.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S72_BG7_01_42121.mzML	 
S71_BG6_01_42120.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S71_BG6_01_42120.mzML	 
S41_BD9_01_42080.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S41_BD9_01_42080.mzML	 
S32_BC11_01_42069.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S32_BC11_01_42069.mzML	 
S28_BC7_01_42065.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S28_BC7_01_42065.mzML	 
S21_BB11_01_42056.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S21_BB11_01_42056.mzML	 
S19_BB9_01_42054.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S19_BB9_01_42054.mzML	 
S170_RH5_01_42242.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S170_RH5_01_42242.mzML	 
S16_BB6_01_42051.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S16_BB6_01_42051.mzML	 
S162_RG9_01_42232.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S162_RG9_01_42232.mzML	 
S156_RG3_01_42226.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S156_RG3_01_42226.mzML	 
S148_RF6_01_42216.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S148_RF6_01_42216.mzML	 
S145_RF3_01_42213.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S145_RF3_01_42213.mzML	 
S13_BB3_01_42048.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S13_BB3_01_42048.mzML	 
S139_RE8_01_42205.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S139_RE8_01_42205.mzML	 
S125_RD5_01_42188.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S125_RD5_01_42188.mzML	 
S123_RD3_01_42186.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S123_RD3_01_42186.mzML	 
S120_RC11_01_42181.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S120_RC11_01_42181.mzML	 
S117_RC8_01_42178.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S117_RC8_01_42178.mzML	 
S103_RB5_01_42160.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S103_RB5_01_42160.mzML	 
S08_BA9_01_42041.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S08_BA9_01_42041.mzML	 
S07_BA8_01_42040.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Non_Buffered/Non_Buffer_Samples/S07_BA8_01_42040.mzML	 
BS36_BD4_01_42299.mzML	23339	MSV000083664	f.MSV000083664/ccms_peak/mzxml/Buffered/Buffer_Samples/BS36_BD4_01_42299.mzML	 
Stenotrophomonas_BAMAC_RA6_01_6992.mzML	56773	MSV000083359	f.MSV000083359/ccms_peak/Stenotrophomonas_BAMAC_RA6_01_6992.mzML	 
Stenotrophomonas_BAMAC_RA6_01_6990.mzML	56773	MSV000083359	f.MSV000083359/ccms_peak/Stenotrophomonas_BAMAC_RA6_01_6990.mzML	 
NG2_RA2_01_5534.mzML	56773	MSV000083359	f.MSV000083359/ccms_peak/P4_MI/NG2_RA2_01_5534.mzML	 
PH101394_GA10_01_38730.mzML	5948	MSV000083357	f.MSV000083357/ccms_peak/mzxml/PH101394_GA10_01_38730.mzML	 
PH101392_GF1_01_38781.mzML	5949	MSV000083357	f.MSV000083357/ccms_peak/mzxml/PH101392_GF1_01_38781.mzML	 
PH101349_GB6_01_38738.mzML	5949	MSV000083357	f.MSV000083357/ccms_peak/mzxml/PH101349_GB6_01_38738.mzML	 
PH101245_GB4_01_38736.mzML	5949	MSV000083357	f.MSV000083357/ccms_peak/mzxml/PH101245_GB4_01_38736.mzML	 
PH101242_GC5_01_38749.mzML	5948	MSV000083357	f.MSV000083357/ccms_peak/mzxml/PH101242_GC5_01_38749.mzML	 
PH101191_GF7_01_38787.mzML	5948	MSV000083357	f.MSV000083357/ccms_peak/mzxml/PH101191_GF7_01_38787.mzML	 
PH101183_GD3_01_38759.mzML	5948	MSV000083357	f.MSV000083357/ccms_peak/mzxml/PH101183_GD3_01_38759.mzML	 
PH101182_GB10_01_38742.mzML	5948	MSV000083357	f.MSV000083357/ccms_peak/mzxml/PH101182_GB10_01_38742.mzML	 
PH101164_GH8_01_38826.mzML	5948	MSV000083357	f.MSV000083357/ccms_peak/mzxml/PH101164_GH8_01_38826.mzML	 
FOBT Blank_GF11_01_38815.mzML	5948	MSV000083357	f.MSV000083357/ccms_peak/mzxml/FOBT Blank_GF11_01_38815.mzML	 
Stenotrophomonas_BAMAC_RA6_01_6992.mzML	743	MSV000083263	f.MSV000083263/ccms_peak/Stenotrophomonas_BAMAC_RA6_01_6992.mzML	 
Stenotrophomonas_BAMAC_RA6_01_6990.mzML	743	MSV000083263	f.MSV000083263/ccms_peak/Stenotrophomonas_BAMAC_RA6_01_6990.mzML	 
NG2_RA2_01_5534.mzML	743	MSV000083263	f.MSV000083263/ccms_peak/P4_MI/NG2_RA2_01_5534.mzML	 
94366.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94366.mzML	 
94363.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94363.mzML	 
94361.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94361.mzML	 
94340.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94340.mzML	 
94261.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94261.mzML	 
94249.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94249.mzML	 
94241.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94241.mzML	 
94239.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94239.mzML	 
94238.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94238.mzML	 
94215.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94215.mzML	 
94209.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94209.mzML	 
94183.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94183.mzML	 
94154.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94154.mzML	 
94140.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94140.mzML	 
94095.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94095.mzML	 
94093.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94093.mzML	 
94090.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94090.mzML	 
94088.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94088.mzML	 
94085.mzML	291434	MSV000083073	f.MSV000083073/ccms_peak/raw_files/samples/94085.mzML	 
11823.BVC.1678.10.03_RE11_01_36143.mzML	79325	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1678.10.03_RE11_01_36143.mzML	 
11823.BVC.1553.10.03_RH4_01_36172.mzML	79325	MSV000083024	f.MSV000083024/ccms_peak/Plate1/11823.BVC.1553.10.03_RH4_01_36172.mzML	 
A45_182_6.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A45_182_6.mzML	 
A45_182_2.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A45_182_2.mzML	 
A45_182_21.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A45_182_21.mzML	 
A45_182_16.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A45_182_16.mzML	 
A45_182_11.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A45_182_11.mzML	 
A45_181_6.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A45_181_6.mzML	 
A45_181_21.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A45_181_21.mzML	 
A45_181_16.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A45_181_16.mzML	 
A45_181_11.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A45_181_11.mzML	 
A45_179_6.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A45_179_6.mzML	 
A45_179_11.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A45_179_11.mzML	 
A44_178_11.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A44_178_11.mzML	 
A44_176_6.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A44_176_6.mzML	 
A44_176_2.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A44_176_2.mzML	 
A43_173_2.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A43_173_2.mzML	 
A43_171_6.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A43_171_6.mzML	 
A43_171_2.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A43_171_2.mzML	 
A43_171_16.mzML	55206	MSV000082973	f.MSV000082973/ccms_peak/haddad_IH_IC_july2018/mzxml_files_fecal/A43_171_16.mzML	 
