name,rank,id
Ottelia alismoides,species,55483
Hydrocharitaceae,family,26319
Ottelia,genus,55482
Butea monosperma,species,56060
Butea,genus,12979
Amaranthus viridis,species,56196
Adenia,genus,56632
Sambucus canadensis,species,57008
Sambucus javanica,species,57009
Sambucus adnata,species,57203
Dioon,genus,58032
Nymphaea nouchali,species,58040
Nymphaea,genus,4418
Hymenocallis littoralis,species,59040
Hymenocallis,genus,59039
Vigna vexillata,species,59626
Megathyrsus maximus,species,59788
Megathyrsus,genus,649763
Carallia brachiata,species,61141
Carallia,genus,61132
Platycerium angolense,species,61310
Platycerium,genus,61309
Plumeria rubra,species,62097
Plumeria,genus,52847
Hydrocharis dubia,species,62340
Hydrocharis,genus,55463
Satyrium,genus,62858
Satyrium nepalense,species,62865
Holoptelea integrifolia,species,63066
Holoptelea,genus,63065
Leersia hexandra,species,65979
Leersia,genus,35711
Aegle marmelos,species,68527
Aegle,genus,68526
Adansonia rubrostipa,species,69114
Adansonia,genus,69108
Adansonia za,species,69116
Pachira aquatica,species,69118
Pachira,genus,69117
Holarrhena pubescens,species,69381
Holarrhena,genus,69380
Wrightia arborea,species,69391
Wrightia,genus,69390
Carex baccans,species,69848
Carex,genus,13398
Carex subgen. Carex,subgenus,2759858
Pinus merkusii,species,71641
Artemisia dracunculus,species,72341
Senna alexandrina,species,72402
Tambourissa amplifolia,species,74960
Monimiaceae,family,22063
Tambourissa,genus,63804
Cicerbita muralis,species,75960
Cicerbita,genus,75954
Fimbristylis dichotoma,species,76444
Fimbristylis,genus,76442
Ribes nigrum,species,78511
Grossulariaceae,family,23066
Ribes,genus,3801
Careya arborea,species,79559
Careya,genus,79558
Bursera fagaroides,species,80299
Bursera,genus,4015
Commiphora monstruosa,species,80335
Commiphora simplicifolia,species,80336
Kalanchoe linearifolia,species,80903
Kalanchoe,genus,23012
Pseudoturritis turrita,species,81982
Pseudoturritis,genus,362821
Kalanchoe delagoensis,species,84209
Carissa bispinosa,species,84861
Carissa,genus,84860
Irvingia malayana,species,85215
Irvingiaceae,family,629715
Irvingia,genus,79318
Jasminum polyanthum,species,85216
Xerosicyos danguyi,species,85297
Xerosicyos,genus,48239
Magnolia delavayi,species,85855
Lindenbergia philippensis,species,86093
Orobanchaceae incertae sedis,no rank,216775
Lindenbergia,genus,69067
Selaginella moellendorffii,species,88036
Hylotelephium telephium,species,91097
Apluda mutica,species,91508
Apluda,genus,91507
Eucalyptus saligna,species,99019
Leucanthemum vulgare,species,99072
Leucanthemum,genus,99071
Begonia palmata,species,99386
Begoniaceae,family,3680
Begonia,genus,3681
Dracaena draco,species,100532
Dracaena,genus,39502
Ficus racemosa,species,100569
Chromolaena odorata,species,103745
Chromolaena,genus,13420
Whitfieldia elongata,species,103768
Whitfieldia,genus,103767
Cupressus duclouxiana,species,103966
Cupressus,genus,13468
Grevillea robusta,species,105748
Grevillea,genus,83716
Succisa pratensis,species,105906
Succisa,genus,105905
Bruguiera cylindrica,species,106616
Bruguiera,genus,39983
Rhizophora apiculata,species,106626
Rhizophora,genus,40030
Frangula alnus,species,106677
Pterocarpus macrocarpus,species,108278
Sida rhombifolia,species,108377
Sida,genus,108335
Pachyrhizus erosus,species,109171
Mallotus paniculatus,species,109864
Mallotus,genus,20202
Prismatomeris tetrandra,species,110690
Prismatomeris,genus,83598
Flacourtia jangomas,species,112819
Flacourtia,genus,112818
Phoenix canariensis,species,113250
Solanum macrocarpon,species,115666
Kalanchoe arborescens,species,117962
Plumbago indica,species,122308
Plumbaginaceae,family,4437
Plumbago,genus,4439
Kadsura coccinea,species,124780
Kadsura,genus,105749
Schisandra propinqua,species,124790
Phillyrea media,species,126559
Phillyrea,genus,96520
Gymnotheca chinensis,species,126643
Gymnotheca,genus,126642
Isertia coccinea,species,128318
Isertia,genus,60057
Chloranthus holostegius,species,131138
Chloranthales,order,261008
Chloranthaceae,family,16737
Chloranthus,genus,13005
Arenga caudata,species,131256
Arenga,genus,115442
Ribes alpinum,species,134913
Rheum officinale,species,137220
Globba campsophylla,species,138141
Globba,genus,4643
Globba schomburgkii,species,138163
Globba winitii,species,138164
Cerbera manghas,species,141545
Cerbera,genus,141544
Geissospermum laeve,species,141565
Geissospermum,genus,141564
Plectaneia stenophylla,species,141600
Plectaneia,genus,141599
Euphorbia tirucalli,species,142860
Chadsia grevei,species,143051
Chadsia,genus,62111
Borassus flabellifer,species,145675
Borassus,genus,145674
Lygodium palmatum,species,148567
Lygodium salicifolium,species,148569
Piptadeniastrum africanum,species,148720
Piptadeniastrum,genus,148719
Geum rivale,species,148897
Geum,genus,3761
Causonis trifolia,species,149356
Causonis,genus,2304148
Eriophyllum lanatum,species,149425
Eriophyllum,genus,149423
Dodonaea viscosa,species,151065
Dodonaea,genus,43718
Litchi chinensis,species,151069
Litchi,genus,151068
Dipterocarpus retusus,species,152390
Dipterocarpus,genus,64585
Anthoshorea roxburghii,species,152432
Anthoshorea,genus,3069367
Cinchona calisaya,species,153742
Cinchona,genus,43462
Terminalia,genus,39992
Stauntonia brunoniana,species,155136
Stauntonia,genus,41787
Aristolochia tagala,species,158573
Calophyllum inophyllum,species,158927
Clausena wallichii,species,159038
Clausena,genus,76958
Limonia acidissima,species,159053
Limonia,genus,77035
Micromelum hirsutum,species,159058
Micromelum,genus,68549
Passiflora foetida,species,159421
Moringa drouhardii,species,161027
Afzelia bipindensis,species,162643
Afzelia,genus,162640
Cassia grandis,species,162709
Cassia,genus,53851
Copaifera salikounda,species,162718
Copaifera,genus,162716
Eperua falcata,species,162769
Eperua,genus,162768
Erythrophleum suaveolens,species,162772
Melaleuca leucadendra,species,164936
Melaleuca,genus,164925
Crotalaria retusa,species,165774
Crotalaria,genus,3828
Castanopsis indica,species,167391
Castanopsis,genus,114815
Dioscorea hispida,species,167587
Anemone rivularis,species,168006
Anemone,genus,3137121
Buddleja madagascariensis,species,168508
Hymenodictyon flaccidum,species,170020
Hymenodictyon,genus,60055
Corynanthe pachyceras,species,170031
Corynanthe,genus,170017
Fleroya stipulosa,species,170033
Fleroya,genus,1317838
Uncaria guianensis,species,170183
Citrus hystrix,species,170989
Cycas siamensis,species,171014
Mangifera pentandra,species,171939
Craterispermum laurinum,species,172216
Craterispermum,genus,83582
Aucuba himalaica,species,173671
Garryaceae,family,4286
Aucuba,genus,16900
Paspalum scrobiculatum,species,173849
Paspalum,genus,147271
Amorphophallus paeoniifolius,species,174187
Amorphophallus,genus,74663
Dracontium polyphyllum,species,174209
Dracontium,genus,174208
Rumex nepalensis,species,174652
Pluchea indica,species,175518
Pluchea,genus,41623
Cyphoma,genus,217774
Metazoa,kingdom,33208
Mollusca,phylum,6447
Gastropoda,class,6448
Littorinimorpha,order,216294
Ovulidae,family,217754
Vaccinium fragile,species,180758
Abelmoschus manihot,species,183220
Abelmoschus,genus,183218
Hibiscus sabdariffa,species,183260
Talipariti tiliaceum,species,183267
Talipariti,genus,940967
Cerbera venenifera,species,184278
Cynanchum mahafalense,species,185054
Ilex macrocarpa,species,185530
Aquifoliales,order,91883
Aquifoliaceae,family,4294
Ilex,genus,4295
Dendrolobium lanceolatum,species,185705
Dendrolobium,genus,185704
Wisteria brachybotrys,species,185975
Marsdenia verrucosa,species,187506
Marsdenia,genus,141490
Senecio scandens,species,189247
Senecio,genus,18794
Byttneria aspera,species,190240
Byttneria,genus,66663
Helicteres angustifolia,species,190244
Helicteres,genus,82426
Sterculia lanceolata,species,190249
Sterculia,genus,66667
Gynandropsis gynandra,species,190802
Cleomaceae,family,301454
Gynandropsis,genus,202614
Sansevieria metallica,species,191659
Sansevieria,genus,13667
Dacrydium elatum,species,191702
Araucariales,order,1446378
Podocarpaceae,family,3362
Dacrydium,genus,56889
Biancaea decapetala,species,191885
Stranvaesia davidiana,species,193312
Stranvaesia,genus,193311
Artocarpus altilis,species,194251
Polygonatum cyrtonema,species,195526
Harungana madagascariensis,species,198768
Hypericaceae,family,629714
Harungana,genus,198767
Iris lactea,species,198816
Indigofera amblyantha,species,198854
Parochetus communis,species,200947
Parochetus,genus,200946
Allophylus cobbe,species,201005
Allophylus,genus,201004
Aphanamixis polystachya,species,201010
Aphanamixis,genus,201009
Turraea sericea,species,201021
Turraea,genus,201020
Gmelina arborea,species,201509
Gmelina,genus,41387
Clerodendrum yunnanense,species,201513
Cadaba virgata,species,202626
Cadaba,genus,202624
Capitanopsis angustifolia,species,204110
Capitanopsis,genus,204109
Isodon ternifolius,species,204136
Isodon,genus,204130
Ocimum tenuiflorum,species,204149
Actinidia rubricaulis,species,204402
Euphorbia cedrorum,species,209324
Donax grandis,species,210034
Donax,genus,96512
Corchorus capsularis,species,210143
Corchorus,genus,93758
Bischofia javanica,species,210340
Bischofia,genus,210339
Flacourtia indica,species,210376
Ochna integerrima,species,210381
Ochna,genus,56628
Hypericum patulum,species,212239
Hypericum,genus,55962
Euphorbia pervilleana,species,212953
Lithocarpus elegans,species,218181
Lithocarpus,genus,82113
Cyathula prostrata,species,221766
Cyathula,genus,221765
Staudtia kamerunensis,species,224908
Staudtia,genus,224907
Artabotrys hexapetalus,species,225833
Artabotrys,genus,225832
Typhonium trilobatum,species,227257
Typhonium,genus,175767
Typhonodorum lindleyanum,species,227487
Typhonodorum,genus,227485
Solanum lasiocarpum,species,227722
Macrosolen cochinchinensis,species,227899
Macrosolen,genus,227898
Arisaema franchetianum,species,228813
Heptapleurum delavayi,species,230597
Garcinia hanburyi,species,231906
Garcinia tinctoria,species,231911
Garcinia vilersiana,species,231912
Autranella congolensis,species,233668
Autranella,genus,233667
Celtis australis,species,236733
Cheilanthes argentea,species,238825
Pteridaceae,family,13819
Cheilanthes,genus,37456
Saussurea amara,species,238930
Saussurea,genus,41629
Pandanus odoratissimus,species,240453
Pandanaceae,family,4724
Pandanus,genus,4725
Dolichandrone spathacea,species,241844
Dolichandrone,genus,241843
Bagassa guianensis,species,241862
Bagassa,genus,241861
Asplenium onopteris,species,244001
Aspleniaceae,family,41972
Asplenium,genus,32071
Erigeron breviscapus,species,244311
Erigeron,genus,41574
Curcuma alismatifolia,species,251764
Berberis julianae,species,258178
Berberis,genus,22774
Rhaphidophora decursiva,species,258281
Rhaphidophora,genus,174221
Syzygium cumini,species,260142
Pandanus amaryllifolius,species,260201
Phyllanthus acidus,species,260718
Phyllanthus,genus,58880
Coptis omeiensis,species,261451
Nymphaea lotus,species,264924
Lapsana communis,species,268080
Lapsana,genus,268079
Aglaomorpha bonii,species,272673
Operculicarya,genus,289730
Operculicarya decaryi,species,289731
Schleichera oleosa,species,290996
Schleichera,genus,290995
Hopea helferi,species,292001
Hopea,genus,64596
Bismarckia nobilis,species,292647
Bismarckia,genus,292646
Photinia glabra,species,294377
Photinia,genus,23199
Phyllanthus niruri,species,296034
Emblica officinalis,species,296036
Emblica,genus,3067300
Breynia fruticosa,species,296042
Breynia,genus,99295
Dalbergia nigrescens,species,298683
Canarium album,species,300208
Mallotus nudiflorus,species,300977
Halleria tetragona,species,303142
Stilbaceae,family,41867
Halleria,genus,68865
Aglaia simplicifolia,species,306515
Aglaia,genus,201006
Ficus altissima,species,309270
Ficus hirta,species,309429
Jasminum nervosum,species,310425
Zingiber zerumbet,species,311405
Secamone ligustrifolia,species,312836
Secamone,genus,52851
Laggera pterodonta,species,313968
Laggera,genus,313966
Homonoia riparia,species,316640
Homonoia,genus,289642
Alchornea laxiflora,species,316698
Alchornea,genus,212275
Thyrsanthera suborbicularis,species,316746
Thyrsanthera,genus,316745
Baliospermum montanum,species,316758
Baliospermum,genus,316757
Givotia madagascariensis,species,316917
Givotia,genus,316916
Ixeris chinensis,species,318058
Ixeris,genus,190259
Tridax procumbens,species,318066
Tridax,genus,183092
Commiphora aprevalii,species,318969
Commiphora brevicalyx,species,318970
Breynia vitis-idaea,species,319561
Kirganelia castica,species,319571
Kirganelia,genus,3067301
Phyllanthus pulcher,species,319607
Geum japonicum,species,321607
Halopegia blumei,species,324555
Halopegia,genus,94350
Thomandersia laurifolia,species,324797
Thomandersiaceae,family,324794
Thomandersia,genus,324795
Acanthus ilicifolius,species,328098
Acanthus,genus,13326
Gigantochloa albociliata,species,338494
Gigantochloa,genus,105182
Amaranthus blitum,species,338571
Dipterocarpus tuberculatus,species,340443
Dipterocarpus turbinatus,species,340444
Litsea monopetala,species,344080
Litsea,genus,22042
Pilea plataniflora,species,344832
Pilea,genus,24775
Cissus repanda,species,345108
Cissus,genus,149357
Tetradium trichotomum,species,354524
Huperzia serrata,species,355589
Huperzia,genus,37428
Angelica anomala,species,357845
Opuntia ficus-indica,species,371859
Petersianthus macrocarpus,species,372763
Petersianthus,genus,79578
Phtheirospermum japonicum,species,374723
Phtheirospermum,genus,326854
Strychnos decussata,species,379297
Geranium nodosum,species,379951
Adenia monadelpha,species,387526
Adenia olaboensis,species,387527
Xerosicyos pubescens,species,388302
Nephrolepis biserrata,species,389499
Caragana rosea,species,390501
Caragana,genus,20483
Mallotus oppositifolius,species,396489
Strombosia grandifolia,species,397404
Strombosiaceae,family,1003241
Strombosia,genus,70869
Melodinus cochinchinensis,species,403110
Melodinus,genus,141584
Rauvolfia vomitoria,species,403115
Rauvolfia,genus,4059
Pithecellobium dulce,species,404691
Pithecellobium,genus,58875
Cryptostegia madagascariensis,species,413276
Cryptostegia,genus,63467
Streptocaulon juventas,species,413302
Streptocaulon,genus,413301
Atalantia citroides,species,416185
Atalantia,genus,76950
Selaginella davidii,species,417315
Ainsliaea pertyoides,species,418274
Ainsliaea,genus,41469
Ainsliaea yunnanensis,species,418279
Lithocarpus litseifolius,species,425828
Holarrhena curtisii,species,429266
Ichnocarpus frutescens,species,429496
Ichnocarpus,genus,429495
Parameria laevigata,species,429500
Parameria,genus,429499
Spirolobium cambodianum,species,429529
Spirolobium,genus,429528
Trichilia prieureana,species,430989
Viburnum brachybotryum,species,432674
Viburnum,genus,4204
Ottochloa nodosa,species,435764
Ottochloa,genus,435763
Viburnum foetidum,species,436500
Hibiscus ferrugineus,species,439908
Megistostegium microphyllum,species,439928
Megistostegium,genus,439927
Megistostegium perrieri,species,439929
Lonicera tatarica,species,447676
Piper wallichii,species,450288
Corylopsis multiflora,species,451700
Hamamelidaceae,family,42216
Corylopsis,genus,50992
Jatropha podagrica,species,454933
Eurycoma longifolia,species,458531
Eurycoma,genus,458530
Ficus exasperata,species,459060
Ailanthus triphysus,species,459110
Quassia africana,species,459167
Stephania rotunda,species,461634
Stephania,genus,147243
Scleromitrion verticillatum,species,462690
Solidago virgaurea,species,462879
Solidago,genus,59293
Ficus tikoua,species,463880
Persicaria orientalis,species,467334
Polygonum plebeium,species,467335
Garcinia chapelieri,species,469924
Garcinia pauciflora,species,469936
Garcinia verrucosa,species,469944
Eryngium foetidum,species,477864
Eryngium,genus,43070
Butea superba,species,480422
Coscinium fenestratum,species,483232
Coscinium,genus,483231
Sesbania bispinosa,species,485725
Sesbania,genus,3894
Entada gigas,species,489313
Entada,genus,148695
Strychnos madagascariensis,species,494576
Pimpinella candolleana,species,496686
Cassia javanica,species,508996
Boscia longifolia,species,511494
Boscia,genus,202622
Xerosicyos perrieri,species,515877
Alpinia chinensis,species,518704
Stephania venosa,species,527508
Piper massiei,species,538304
Indigofera atriceps,species,539024
Potentilla lineata,species,539895
Afzelia xylocarpa,species,543392
Vitex pinnata,species,548852
Hymenopyramis brachiata,species,549705
Hymenopyramis,genus,549704
Erythrina fusca,species,556509
Erythrina,genus,3841
Mischocarpus pentapetalus,species,557013
Mischocarpus,genus,290976
Feroniella lucida,species,558542
Feroniella,genus,200537
Baccaurea ramiflora,species,566045
Baccaurea,genus,283112
Diospyros crassiflora,species,570480
Lespedeza capitata,species,571920
Lespedeza,genus,53892
Crinum firmifolium,species,573716
Crinum,genus,16055
Cleistanthus tomentosus,species,577036
Cleistanthus,genus,283089
Banisteriopsis caapi,species,577683
Combretum coccineum,species,578536
Dracaena cambodiana,species,580341
Entandrophragma utile,species,587578
Entandrophragma,genus,155635
Lovoa trichilioides,species,587580
Lovoa,genus,201284
Neobeguea mahafalensis,species,587581
Neobeguea,genus,201276
Dracaena cochinchinensis,species,593754
Eucalyptus robusta,species,627158
Enkianthus quinqueflorus,species,638625
Enkianthus,genus,13507
Dillenia hookeri,species,640652
Sanicula astrantiifolia,species,642903
Sanicula,genus,13665
Albizia myriophylla,species,647088
Dichrocephala benthamii,species,648858
Dichrocephala,genus,648857
Phanera ornata,species,653096
Phanera,genus,509012
Senna meridionalis,species,655924
Megistostegium nodulosum,species,658448
Trichosanthes rosthornii,species,676073
Clerodendrum indicum,species,680190
Euodia simplicifolia,species,682665
Euodia,genus,354493
Neocinnamomum delavayi,species,684742
Neocinnamomum,genus,128652
Pyrrosia gralla,species,692141
Elsholtzia fruticosa,species,698833
Artocarpus nitidus,species,709053
Toxicopueraria peduncularis,species,714492
Toxicopueraria,genus,1890297
Solena amplexicaulis,species,714502
Solena,genus,386239
Clematis brevicaudata,species,748691
Clematis chrysocoma,species,748694
Clematis meyeniana,species,748704
Clinopodium megalanthum,species,751800
Clinopodium,genus,182371
Senna garrettiana,species,756587
Tabernaemontana coffeoides,species,761058
Tabernaemontana crassa,species,761062
Glinus oppositifolius,species,764175
Molluginaceae,family,3590
Glinus,genus,169248
Polytrias indica,species,798267
Polytrias,genus,798266
Dombeya lucida,species,857597
Dombeya,genus,82530
Gaultheria cuneata,species,861395
Gaultheria,genus,13538
Cedrelopsis grevei,species,864332
Cedrelopsis,genus,864330
Senna timoriensis,species,870738
Viola yunnanfuensis,species,909202
Calliandra haematocephala,species,912968
Calliandra,genus,148673
Chlorophytum minor,species,928046
Chlorophytum,genus,16046
Boerhavia diffusa,species,930814
Nyctaginaceae,family,3536
Boerhavia,genus,122399
Cananga brandisiana,species,941537
Cananga,genus,13392
Wahlenbergia marginata,species,942061
Wahlenbergia,genus,239476
Rauvolfia media,species,947889
Tetrastigma cruciatum,species,1006109
Tetrastigma,genus,149371
Tetrastigma strumarum,species,1006144
Desplatsia dewevrei,species,1007327
Desplatsia,genus,1007326
Gladiolus italicus,species,1007786
Gladiolus,genus,49747
Pavetta indica,species,1008962
Pavetta,genus,58461
Garcinia multiflora,species,1009474
Nauclea officinalis,species,1009495
Loeseneriella urceolus,species,1009579
Loeseneriella,genus,39613
Brunfelsia grandiflora,species,1035550
Brunfelsia,genus,160066
Strychnos umbellata,species,1040939
Peracarpa carnosa,species,1049785
Peracarpa,genus,1049784
Xerophyta dasylirioides,species,1051490
Velloziaceae,family,16376
Xerophyta,genus,90707
Cyperus diffusus,species,1052008
Cyperus esculentus,species,1053340
Trichosanthes dunniana,species,1054458
Zanthoxylum acanthopodium,species,1056460
Zanthoxylum austrosinense,species,1056462
Lobelia seguinii,species,1068520
Uraria crinita,species,1071044
Uraria,genus,554837
Thalictrum delavayi,species,1084667
Thalictrum,genus,46968
Melochia umbellata,species,1085467
Melochia,genus,133572
Euonymus grandiflorus,species,1089395
Hemarthria compressa,species,1092581
Hemarthria,genus,66027
Antidesma ghaesembilla,species,1095265
Antidesma,genus,283104
Solanum erythracanthum,species,1097630
Sphagneticola calendulacea,species,1117039
Sphagneticola,genus,53736
Crotalaria laevigata,species,1127383
Crotalaria fiherenensis,species,1132602
Crotalaria grevei,species,1132605
Avicennia officinalis,species,1134458
Avicennia,genus,41377
Rotheca serrata,species,1158923
Rotheca,genus,228416
Catharanthus ovalis,species,1167200
Podocarpus madagascariensis,species,1169444
Podocarpus,genus,3363
Dombeya greveana,species,1171751
Commiphora lamii,species,1173008
Pancovia laurentii,species,1195013
Pancovia,genus,290980
Zanha golungensis,species,1195022
Zanha,genus,569834
Sophora viciifolia,species,1196212
Rungia pectinata,species,1205775
Stereospermum neuranthum,species,1218914
Vernonia elaeagnifolia,species,1224204
Glycosmis cochinchinensis,species,1224764
Glycosmis,genus,68543
Brachypterum scandens,species,1225699
Brachypterum,genus,100138
Psiadia altissima,species,1225816
Psiadia,genus,72968
Psiadia angustifolia,species,1225819
Psiadia glutinosa,species,1225832
Bauhinia viridescens,species,1227989
Bauhinia bracteata,species,1229245
Gardenia obtusifolia,species,1233749
Suregada procera,species,1237824
Suregada,genus,314340
Ludwigia adscendens,species,1241825
Onagraceae,family,3934
Ludwigia,genus,13118
Olax imbricata,species,1248968
Olacaceae,family,3973
Olax,genus,50152
Thalictrum foliolosum,species,1277777
Dracaena arborea,species,1280209
Musanga cecropioides,species,1317686
Musanga,genus,1317685
Dalbergia stipulacea,species,1341707
Millettia congestiflora,species,1346085
Millettia,genus,53625
Pedicularis henryi,species,1348735
Pedicularis,genus,43174
Dalbergia dongnaiensis,species,1353447
Selaginella delicatula,species,1353961
Diospyros pilosanthera,species,1367315
Dischidia nummularia,species,1381998
Dischidia,genus,85195
Helicteres isora,species,1382013
Pouzolzia sanguinea,species,1399737
Pouzolzia,genus,344861
Colocasia esculenta var. antiquorum,varietas,1419728
Cynoglossum lanceolatum,species,1421726
Cynoglossum,genus,181188
Goniothalamus gabriacianus,species,1441986
Goniothalamus,genus,261082
Euonymus sanguineus,species,1442727
Uncaria homomalla,species,1442760
Viburnum sambucinum,species,1444324
Aquilaria agallochum,species,1472648
Thymelaeaceae,family,39987
Aquilaria,genus,69461
Artemisia cina,species,1473222
Spermacoce alata,species,1475013
Spermacoce,genus,35916
Pycnocoma chevalieri,species,1487832
Pycnocoma,genus,316905
Aporosa planchoniana,species,1489448
Aporosa,genus,72377
Aporosa villosa,species,1489450
Bombax anceps,species,1489463
Buchanania reticulata,species,1489464
Calamus salicifolius,species,1489466
Calamus,genus,4711
Colona auriculata,species,1489482
Colona,genus,82403
Connarus cochinchinensis,species,1489631
Connaraceae,family,25889
Connarus,genus,25894
Garcinia lanessanii,species,1489652
Helicteres hirsuta,species,1489665
Hymenocardia punctata,species,1489667
Hymenocardia,genus,300974
Knema globularia,species,1489672
Knema,genus,13582
Mangifera duperreana,species,1489748
Markhamia stipulata,species,1489749
Markhamia,genus,211921
Melastoma saigonense,species,1489751
Melastoma,genus,119952
Microcos tomentosa,species,1489754
Microcos,genus,82411
Terminalia calamansanay,species,1489822
Tetracera indica,species,1489826
Tetracera,genus,85284
Vitex peduncularis,species,1489957
Xylia xylocarpa,species,1489963
Xylia,genus,148729
Ziziphus cambodianus,species,1489967
Hopea chinensis,species,1506269
Triplochiton scleroxylon,species,1521447
Triplochiton,genus,82445
Acacia megaladena,species,1529617
Acacia,genus,3808
Galium asperifolium,species,1531353
Galium,genus,25168
Acalypha siamensis,species,1532000
Pluchea grevei,species,1548629
Polygala fallax,species,1571642
Dichrocephala integrifolia,species,1573921
Allospondias lakonensis,species,1592029
Allospondias,genus,1592028
Operculicarya pachypus,species,1592051
Spondias pinnata,species,1592062
Spondias,genus,43860
Croton thorelii,species,1633398
Croton,genus,100370
Vaccinium urceolatum,species,1633950
Zanthoxylum rhetsum,species,1640437
Gnetum edule,species,1651117
Gnetales,order,3378
Gnetaceae,family,3379
Gnetum,genus,3380
Sapium baccatum,species,1679265
Sapium,genus,139771
Eremogone saxatilis,species,1701078
Eremogone,genus,669488
Sabia schumanniana,species,1705973
Sabiaceae,family,22910
Sabia,genus,13663
Moullava digyna,species,1712202
Moullava,genus,191941
Hildaea pallens,species,1718245
Hildaea,genus,1718242
Dillenia obovata,species,1747696
Dillenia pentagyna,species,1747698
Taxotrophis ilicifolia,species,3136878
Taxotrophis,genus,1745980
Catharanthus lanceus,species,1750993
Ampelocissus arachnoidea,species,1755451
Ampelocissus,genus,125009
Grona heterophylla,species,1784723
Grona,genus,2746503
Homalomena aromatica,species,1804071
Homalomena,genus,174172
Dolichandrone columnaris,species,1818588
Senna gaudichaudii,species,1842781
Ilex szechwanensis,species,1872703
Solanum heteracanthum,species,1879238
Solanum sakhanii,species,1879252
Gentiana pubigera,species,1892693
Getonia floribunda,species,1898706
Getonia,genus,1898705
Oxyspora paniculata,species,1898882
Oxyspora,genus,137801
Amalocalyx yunnanensis,species,1905569
Amalocalyx,genus,429507
Entandrophragma candollei,species,1930810
Casearia pitumba,species,1937584
Aubrevillea kerstingii,species,1940509
Aubrevillea,genus,553485
Tinospora baenzigeri,species,1960964
Baliospermum solanifolium,species,1962698
Phoebe tavoyana,species,1981914
Phoebe,genus,128686
Indocypraea montana,species,2021211
Indocypraea,genus,2021210
Helwingia omeiensis,species,2021390
Helwingiaceae,family,42226
Helwingia,genus,16914
Croton mavoravina,species,2028265
Croton meridionalis,species,2028267
Codariocalyx gyroides,species,2044324
Codariocalyx,genus,554831
Ehretia microcalyx,species,2047853
Embelia basaal,species,2082994
Embelia,genus,459628
Persicaria tenella,species,2100126
Mussaenda cambodiana,species,2100654
Mussaenda,genus,43523
Mussaenda rehderiana,species,2100677
Anonidium mannii,species,2109291
Anonidium,genus,306991
Kadsura interior,species,2126358
Hodgsonia macrocarpa,species,2184935
Hodgsonia,genus,386183
Gigantochloa parvifolia,species,2282342
Connarus semidecandrus,species,2306765
Capitanopsis cloiselii,species,2485361
Sesbania javanica,species,2498814
Enkleia malaccensis,species,2516486
Enkleia,genus,142183
Gonocaryum lobbianum,species,2545981
Cardiopteridales,order,2986939
Cardiopteridaceae,family,125017
Gonocaryum,genus,85208
Eriocaulon sexangulare,species,2594747
Eriocaulaceae,family,26019
Eriocaulon,genus,26021
Flemingia grahamiana,species,2595081
Flemingia,genus,520842
Flemingia wallichii,species,2595095
Caloncoba welwitschii,species,2708920
Caloncoba,genus,179724
Terminalia phillyreifolia,species,2777731
Combretum grandidieri,species,2807183
Gambeya subnuda,species,2851915
Gambeya,genus,2851910
Psilotum nudum,species,3240
Psilotales,order,3237
Psilotaceae,family,3238
Psilotum,genus,3239
Dicksonia antarctica,species,3271
Dicksoniaceae,family,3269
Dicksonia,genus,3270
Encephalartos altensteinii,species,3300
Encephalartos,genus,3299
Zamia pumila,species,3304
Zamia,genus,3303
Thuja occidentalis,species,3317
Thuja,genus,3315
Larix laricina,species,3326
Larix,genus,3325
Picea glauca,species,3330
Picea,genus,3328
Pinus strobus,species,3348
Pinus subgen. Strobus,subgenus,139272
Pinus banksiana,species,3353
Welwitschia mirabilis,species,3377
Welwitschiales,order,3374
Welwitschiaceae,family,3375
Welwitschia,genus,3376
Ficus carica,species,3494
Betula papyrifera,species,3507
Betula,genus,3504
Quercus rubra,species,3512
Quercus,genus,3511
Saponaria officinalis,species,3572
Saponaria,genus,3571
Brassica juncea,species,3707
Synsepalum dulcificum,species,3743
Synsepalum,genus,233754
Cytisus scoparius,species,3835
Cytisus,genus,3833
Styphnolobium japonicum,species,3897
Styphnolobium,genus,137301
Trifolium repens,species,3899
Trifolium,genus,3898
Oenothera biennis,species,3942
Oenothera,genus,3939
Manihot esculenta,species,3983
Manihot,genus,3982
Ricinus communis,species,3988
Ricinus,genus,3987
Acer saccharum,species,4024
Pelargonium,genus,4030
Nicotiana tabacum,species,4097
Nicotiana,genus,4085
Olea europaea,species,4146
Camellia japonica,species,4443
Lolium multiflorum,species,4521
Lolium,genus,4520
Ensete ventricosum,species,4639
Ensete,genus,4638
Strelitzia,genus,4665
Strelitziaceae,family,4660
Carpinus betulus,species,12990
Carpinus,genus,12989
Nematanthus,genus,13169
Sansevieria cylindrica,species,13668
Stokesia,genus,13695
Vaccinium macrocarpon,species,13750
Trachycarpus fortunei,species,14027
Trachycarpus,genus,14026
Clivia miniata,species,16049
Clivia,genus,16048
Aucuba japonica,species,16901
Valeriana officinalis,species,19953
Astragalus canadensis,species,20408
Mimosa,genus,21013
Aeonium,genus,22994
Pentas,genus,25384
Verbena bonariensis,species,28516
Verbena,genus,22002
Neoblechnum brasiliense,species,32072
Neoblechnum,genus,1905744
Rhus copallinum,species,32258
Aloe vera,species,34199
Maranta leuconeura,species,34203
Maranta,genus,16300
Iris germanica,species,34205
Mentha x piperita,species,34256
